season,season_type,game_id,week,game_date,team,opponent_team,qb_id,qb_name,dropbacks,attempts,completions,passing_yards,passing_tds,interceptions,epa_total,epa_per_play,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_completion,air_epa_total,yac_epa_total,air_epa_per_play,yac_epa_per_play,first_down_passes,explosive_passes,third_down_attempts,third_down_conversions,third_down_conversion_rate,red_zone_targets,red_zone_pass_tds
2021,POST,2021_20_CIN_TEN,20,2022-01-22,TEN,CIN,00-0029701,R.Tannehill,25,25,15,213.0,1,3,-4.45131806381574,-0.1780527225526296,11,0.44,261.0,47.0,10.44,3.1333333333333333,10.07866472558818,-12.420254255163638,0.4031465890235272,-0.4968101702065455,9.0,4,5,1,0.2,2,0
2021,POST,2021_20_LA_TB,20,2022-01-23,LA,TB,00-0026498,M.Stafford,40,40,28,355.0,2,0,12.027144619001994,0.30067861547504987,25,0.625,297.0,149.0,7.425,5.321428571428571,15.891387664218188,-2.5209585064292543,0.3972846916054547,-0.06302396266073136,17.0,5,9,3,0.3333333333333333,7,1
2021,POST,2021_20_LA_TB,20,2022-01-23,TB,LA,00-0019596,T.Brady,57,57,30,308.0,1,1,-13.955662030788899,-0.24483617597875262,18,0.3157894736842105,429.0,170.0,7.526315789473684,5.666666666666667,25.463518628850565,-30.286269947832295,0.4467283969973783,-0.5313380692602157,14.0,4,13,2,0.15384615384615385,7,0
2021,POST,2021_20_SF_GB,20,2022-01-22,GB,SF,00-0023459,A.Rodgers,34,34,20,196.0,0,0,-5.897102414538455,-0.17344418866289574,12,0.35294117647058826,220.0,128.0,6.470588235294118,6.4,7.8480508814682315,-6.981513589853444,0.23082502592553622,-0.20533863499568952,8.0,2,10,3,0.3,6,0
2021,POST,2021_20_SF_GB,20,2022-01-22,SF,GB,00-0031345,J.Garoppolo,23,23,11,106.0,0,1,-7.507692491535711,-0.3264214126754657,7,0.30434782608695654,109.0,86.0,4.739130434782608,7.818181818181818,3.243827311554922,-3.752991177507364,0.1410359700676053,-0.1631735294568419,7.0,1,8,1,0.125,1,0
2021,POST,2021_21_CIN_KC,21,2022-01-30,CIN,KC,00-0036442,J.Burrow,40,40,23,245.0,2,1,3.9135277947046307,0.09783819486761577,18,0.45,213.0,158.0,5.325,6.869565217391305,15.128704584611096,-10.875869891418747,0.3782176146152774,-0.27189674728546864,12.0,3,10,4,0.4,9,1
2021,POST,2021_21_CIN_KC,21,2022-01-30,KC,CIN,00-0033873,P.Mahomes,43,43,26,236.0,3,2,-6.372242317138302,-0.148191681793914,23,0.5348837209302325,274.0,121.0,6.372093023255814,4.653846153846154,10.997425704874331,-10.265083370904895,0.25575408615986817,-0.2387228690908115,17.0,2,11,5,0.45454545454545453,12,3
2021,POST,2021_21_SF_LA,21,2022-01-30,LA,SF,00-0026498,M.Stafford,47,47,31,326.0,2,1,13.104126548690722,0.2788112031636324,26,0.5531914893617021,396.0,152.0,8.425531914893616,4.903225806451613,25.27140768634853,-9.552792466415099,0.5376895252414581,-0.2032509035407468,17.0,4,14,8,0.5714285714285714,9,2
2021,POST,2021_21_SF_LA,21,2022-01-30,SF,LA,00-0031345,J.Garoppolo,30,30,16,232.0,2,1,6.09721506235657,0.20324050207855232,14,0.4666666666666667,163.0,143.0,5.433333333333334,8.9375,4.69412192143499,1.4999154977267657,0.15647073071449966,0.04999718325755886,13.0,3,8,3,0.375,1,1
2021,POST,2021_22_LA_CIN,22,2022-02-13,CIN,LA,00-0033897,J.Mixon,1,1,1,6.0,1,0,1.85045470151817,1.85045470151817,1,1.0,6.0,0.0,6.0,0.0,1.85045470151817,0.0,1.85045470151817,0.0,1.0,0,0,0,0.0,1,1
2021,POST,2021_22_LA_CIN,22,2022-02-13,CIN,LA,00-0036442,J.Burrow,40,40,22,220.0,1,0,-7.701646716288736,-0.1925411679072184,15,0.375,214.0,144.0,5.35,6.545454545454546,7.989343107736198,-4.147620200399473,0.19973357769340494,-0.10369050500998682,9.0,2,11,2,0.18181818181818182,6,0
2021,POST,2021_22_LA_CIN,22,2022-02-13,LA,CIN,00-0026498,M.Stafford,42,42,26,270.0,3,2,6.088601959927479,0.14496671333160666,20,0.47619047619047616,331.0,150.0,7.880952380952381,5.769230769230769,23.356066140229807,-13.31670429819497,0.5560968128626145,-0.3170643880522612,14.0,4,12,6,0.5,6,3
2021,POST,2021_22_LA_CIN,22,2022-02-13,LA,CIN,00-0028872,J.Hekker,1,1,0,0.0,0,0,-0.947,-0.947,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0
2021,POST,2021_22_LA_CIN,22,2022-02-13,LA,CIN,00-0033908,C.Kupp,1,1,0,0.0,0,0,-1.51570494625299,-1.51570494625299,0,0.0,5.0,0.0,5.0,0.0,1.150980085833,-2.66668503208599,1.150980085833,-2.66668503208599,0.0,0,1,0,0.0,0,0
2021,REG,2021_01_ARI_TEN,1,2021-09-12,ARI,TEN,00-0035228,K.Murray,34,34,21,280.0,4,1,11.811978108226207,0.34741112083018255,14,0.4117647058823529,262.0,151.0,7.705882352941177,7.190476190476191,27.90035164239817,-13.094275373988896,0.8205985777175933,-0.3851257462937911,13.0,6,9,5,0.5555555555555556,7,3
2021,REG,2021_01_ARI_TEN,1,2021-09-12,TEN,ARI,00-0029701,R.Tannehill,41,41,21,156.0,1,1,-19.695788016229542,-0.4803850735665742,18,0.43902439024390244,270.0,79.0,6.585365853658536,3.761904761904762,19.489358727063518,-18.373546142574504,0.47535021285520773,-0.44813527177010987,11.0,1,12,3,0.25,4,1
2021,REG,2021_01_ARI_TEN,1,2021-09-12,TEN,ARI,00-0032496,M.Farley,1,1,1,6.0,0,0,3.06227189977653,3.06227189977653,1,1.0,4.0,2.0,4.0,2.0,2.90677345497534,0.155498444801196,2.90677345497534,0.155498444801196,1.0,0,0,0,0.0,0,0
2021,REG,2021_01_BAL_LV,1,2021-09-13,BAL,LV,00-0034796,L.Jackson,33,33,19,217.0,1,0,2.3546009919917497,0.0713515452118712,16,0.48484848484848486,237.0,106.0,7.181818181818182,5.578947368421052,11.908750546630479,-1.9766174102007257,0.3608712286857721,-0.05989749727880987,11.0,4,9,2,0.2222222222222222,2,1
2021,REG,2021_01_BAL_LV,1,2021-09-13,LV,BAL,00-0031280,D.Carr,59,59,34,409.0,2,1,9.616167415185966,0.16298588839298248,29,0.4915254237288136,550.0,169.0,9.322033898305085,4.970588235294118,31.068515057151686,-16.951471171749265,0.5265850009686727,-0.28731307070761464,17.0,7,11,5,0.45454545454545453,9,1
2021,REG,2021_01_CHI_LA,1,2021-09-12,CHI,LA,00-0027973,A.Dalton,41,41,27,178.0,0,1,-10.919018580636479,-0.2663175263569873,22,0.5365853658536586,163.0,95.0,3.975609756097561,3.5185185185185186,2.81980904727243,-5.387251955340622,0.06877583042127879,-0.13139638915464932,13.0,0,9,3,0.3333333333333333,3,0
2021,REG,2021_01_CHI_LA,1,2021-09-12,CHI,LA,00-0036945,J.Fields,2,2,2,10.0,0,0,0.39735129324253704,0.19867564662126852,1,0.5,6.0,4.0,3.0,2.0,-0.938053695950657,1.335404989193194,-0.4690268479753285,0.667702494596597,0.0,0,0,0,0.0,2,0
2021,REG,2021_01_CHI_LA,1,2021-09-12,LA,CHI,00-0026498,M.Stafford,27,27,20,312.0,3,0,18.848576589254037,0.698095429231631,15,0.5555555555555556,228.0,140.0,8.444444444444445,7.0,18.356969398708323,2.130258726159158,0.6798877555077156,0.07889847133922807,13.0,3,8,5,0.625,6,1
2021,REG,2021_01_CLE_KC,1,2021-09-12,CLE,KC,00-0034855,B.Mayfield,30,30,21,304.0,0,1,10.770012461114678,0.35900041537048927,16,0.5333333333333333,284.0,160.0,9.466666666666667,7.619047619047619,19.178849499672648,-5.989480236254169,0.6392949833224216,-0.19964934120847228,14.0,4,6,2,0.3333333333333333,2,0
2021,REG,2021_01_CLE_KC,1,2021-09-12,KC,CLE,00-0033873,P.Mahomes,39,39,27,324.0,3,0,19.399531156391014,0.4974238758048978,20,0.5128205128205128,335.0,136.0,8.58974358974359,5.037037037037037,19.556061646784656,3.15747399098346,0.5014374781226835,0.08096087156367847,17.0,4,10,6,0.6,8,2
2021,REG,2021_01_DAL_TB,1,2021-09-09,DAL,TB,00-0033077,D.Prescott,59,59,42,391.0,3,1,14.206178918211187,0.24078269352900317,34,0.576271186440678,382.0,198.0,6.47457627118644,4.714285714285714,23.043186841183363,-7.4995705666156125,0.39056248883361633,-0.12711136553585783,21.0,5,13,8,0.6153846153846154,9,1
2021,REG,2021_01_DAL_TB,1,2021-09-09,TB,DAL,00-0019596,T.Brady,50,50,32,379.0,4,2,7.777624961981976,0.1555524992396395,27,0.54,446.0,176.0,8.92,5.5,27.337839760235525,-19.560214798253543,0.5467567952047105,-0.3912042959650709,22.0,6,10,4,0.4,10,3
2021,REG,2021_01_DEN_NYG,1,2021-09-12,DEN,NYG,00-0031237,T.Bridgewater,38,38,28,255.0,2,0,18.258526366323572,0.4804875359558835,22,0.5789473684210527,312.0,87.0,8.210526315789474,3.107142857142857,22.32518427999456,-1.3841088362355993,0.587504849473541,-0.03642391674304209,17.0,3,13,7,0.5384615384615384,8,2
2021,REG,2021_01_DEN_NYG,1,2021-09-12,NYG,DEN,00-0035710,D.Jones,39,39,22,254.0,1,0,-1.6828735432936917,-0.04315060367419722,17,0.4358974358974359,306.0,69.0,7.846153846153846,3.1363636363636362,29.21817752643254,-26.525875365245152,0.7491840391392959,-0.6801506503909014,13.0,3,11,5,0.45454545454545453,10,0
2021,REG,2021_01_GB_NO,1,2021-09-12,GB,NO,00-0023459,Aa.Rodgers,29,29,15,122.0,0,2,-15.949714735417324,-0.5499901632902525,10,0.3448275862068966,238.0,72.0,8.206896551724139,4.8,9.719568622589573,-24.182942653865723,0.33515753870998527,-0.8338945742712318,6.0,1,7,0,0.0,2,0
2021,REG,2021_01_GB_NO,1,2021-09-12,GB,NO,00-0036264,J.Love,8,8,5,64.0,0,0,-1.9097879871842478,-0.23872349839803098,4,0.5,91.0,19.0,11.375,3.8,7.791825524735036,-4.063509501400408,0.9739781905918795,-0.507938687675051,3.0,1,2,1,0.5,3,0
2021,REG,2021_01_GB_NO,1,2021-09-12,NO,GB,00-0031503,J.Winston,20,20,14,148.0,5,0,16.496806407895367,0.8248403203947683,12,0.6,152.0,55.0,7.6,3.9285714285714284,10.95045465487056,5.546351753024801,0.547522732743528,0.27731758765124004,9.0,1,4,2,0.5,6,4
2021,REG,2021_01_GB_NO,1,2021-09-12,NO,GB,00-0033357,T.Hill,1,1,1,3.0,0,0,0.370509378670249,0.370509378670249,1,1.0,0.0,3.0,0.0,3.0,-0.550674474332482,0.921183853002731,-0.550674474332482,0.921183853002731,1.0,0,0,0,0.0,1,0
2021,REG,2021_01_JAX_HOU,1,2021-09-12,HOU,JAX,00-0028118,Ty.Taylor,34,34,21,289.0,2,0,14.053602164235201,0.41334124012456475,17,0.5,318.0,102.0,9.352941176470589,4.857142857142857,25.7665024701855,-10.794342350765408,0.7578383079466323,-0.31748065737545317,13.0,5,15,9,0.6,7,2
2021,REG,2021_01_JAX_HOU,1,2021-09-12,JAX,HOU,00-0036971,T.Lawrence,52,52,28,319.0,3,3,-3.838039752250946,-0.07380845677405666,22,0.4230769230769231,416.0,141.0,8.0,5.035714285714286,24.16973944578786,-25.920568632233348,0.46480268164976657,-0.49847247369679515,13.0,5,10,2,0.2,3,1
2021,REG,2021_01_LAC_WAS,1,2021-09-12,LAC,WAS,00-0036355,J.Herbert,49,49,31,334.0,1,1,10.384261467303967,0.21192370341436667,28,0.5714285714285714,364.0,127.0,7.428571428571429,4.096774193548387,28.585038885765236,-11.157807409836996,0.5833681405258212,-0.22771035530279585,20.0,3,16,12,0.75,13,1
2021,REG,2021_01_LAC_WAS,1,2021-09-12,WAS,LAC,00-0023682,R.Fitzpatrick,7,7,3,11.0,0,0,-4.274623142583148,-0.6106604489404497,1,0.14285714285714285,9.0,6.0,1.2857142857142858,2.0,-1.3675823148805666,-1.6760951647302171,-0.19536890212579522,-0.23944216639003102,0.0,0,2,0,0.0,1,0
2021,REG,2021_01_LAC_WAS,1,2021-09-12,WAS,LAC,00-0031800,T.Heinicke,15,15,11,122.0,1,0,4.827129709271382,0.32180864728475883,8,0.5333333333333333,111.0,38.0,7.4,3.4545454545454546,3.338651494325745,1.488478214945655,0.222576766288383,0.099231880996377,6.0,1,3,1,0.3333333333333333,1,1
2021,REG,2021_01_MIA_NE,1,2021-09-12,MIA,NE,00-0036212,T.Tagovailoa,29,29,16,185.0,1,1,1.3420937838439428,0.04627909599461872,14,0.4827586206896552,251.0,109.0,8.655172413793103,6.8125,15.686733216105509,-11.511175369669239,0.540921835038121,-0.3969370817127324,9.0,3,7,1,0.14285714285714285,1,1
2021,REG,2021_01_MIA_NE,1,2021-09-12,NE,MIA,00-0036972,M.Jones,40,40,29,268.0,1,0,6.832316422501351,0.17080791056253378,21,0.525,239.0,119.0,5.975,4.103448275862069,11.149599802156441,-2.452131063021472,0.278739995053911,-0.0613032765755368,14.0,4,12,7,0.5833333333333334,4,1
2021,REG,2021_01_MIN_CIN,1,2021-09-12,CIN,MIN,00-0036442,J.Burrow,32,32,20,217.0,2,0,4.165379034298363,0.13016809482182384,15,0.46875,220.0,124.0,6.875,6.2,8.565543748642092,4.49090289183658,0.2676732421450654,0.14034071536989312,12.0,3,12,3,0.25,3,1
2021,REG,2021_01_MIN_CIN,1,2021-09-12,MIN,CIN,00-0029604,K.Cousins,52,52,36,325.0,2,0,10.87276608556683,0.2090916554916698,24,0.46153846153846156,303.0,175.0,5.826923076923077,4.861111111111111,7.890126474201674,7.355219706514622,0.15173320142695526,0.14144653281758887,15.0,5,16,6,0.375,1,1
2021,REG,2021_01_MIN_CIN,1,2021-09-12,MIN,CIN,00-0036322,J.Jefferson,1,1,1,11.0,0,0,0.722672739531845,0.722672739531845,1,1.0,11.0,0.0,11.0,0.0,0.722672739531845,0.0,0.722672739531845,0.0,1.0,0,0,0,0.0,0,0
2021,REG,2021_01_NYJ_CAR,1,2021-09-12,CAR,NYJ,00-0034869,S.Darnold,36,36,24,270.0,1,0,2.8722782431432985,0.07978550675398051,16,0.4444444444444444,273.0,147.0,7.583333333333333,6.125,11.545924631733229,-5.727874268792123,0.32072012865925636,-0.15910761857755895,14.0,4,11,3,0.2727272727272727,5,0
2021,REG,2021_01_NYJ_CAR,1,2021-09-12,NYJ,CAR,00-0037013,Z.Wilson,44,44,20,207.0,2,1,-7.698280756318009,-0.17496092627995474,16,0.36363636363636365,360.0,102.0,8.181818181818182,5.1,20.89688635035418,-18.33815083664376,0.47492923523532227,-0.41677615537826723,10.0,5,11,2,0.18181818181818182,4,1
2021,REG,2021_01_PHI_ATL,1,2021-09-12,ATL,PHI,00-0026143,M.Ryan,38,38,21,136.0,0,0,-15.975289404987084,-0.420402352762818,14,0.3684210526315789,179.0,67.0,4.7105263157894735,3.1904761904761907,-0.9098381262156178,-6.615502218495802,-0.02394310858462152,-0.17409216364462637,8.0,0,11,2,0.18181818181818182,5,0
2021,REG,2021_01_PHI_ATL,1,2021-09-12,PHI,ATL,00-0036389,J.Hurts,36,36,27,261.0,3,0,11.975307574932227,0.3326474326370063,20,0.5555555555555556,128.0,172.0,3.5555555555555554,6.37037037037037,2.750061651662704,11.869208411604628,0.0763906014350751,0.3297002336556841,13.0,3,8,3,0.375,5,2
2021,REG,2021_01_PIT_BUF,1,2021-09-12,BUF,PIT,00-0034857,J.Allen,54,54,30,254.0,1,0,-6.091796199729927,-0.11281104073573939,22,0.4074074074074074,487.0,88.0,9.018518518518519,2.933333333333333,32.80522431323157,-32.197146308494425,0.6075041539487328,-0.5962434501573042,13.0,1,14,5,0.35714285714285715,6,1
2021,REG,2021_01_PIT_BUF,1,2021-09-12,PIT,BUF,00-0022924,B.Roethlisberger,34,34,18,177.0,1,0,-0.8279154689189021,-0.024350454968203004,15,0.4411764705882353,196.0,85.0,5.764705882352941,4.722222222222222,6.9859068674268245,-3.943656915183903,0.20546784904196544,-0.1159899092701148,9.0,3,11,3,0.2727272727272727,5,1
2021,REG,2021_01_SEA_IND,1,2021-09-12,IND,SEA,00-0032950,C.Wentz,41,41,25,223.0,2,0,0.30334205698085076,0.0073985867556305065,20,0.4878048780487805,208.0,148.0,5.073170731707317,5.92,4.300760807469472,4.723212203181859,0.10489660506023103,0.11520029763858193,14.0,1,10,3,0.3,4,2
2021,REG,2021_01_SEA_IND,1,2021-09-12,SEA,IND,00-0029263,R.Wilson,26,26,18,241.0,4,0,12.114889423595745,0.46595728552291327,14,0.5384615384615384,231.0,112.0,8.884615384615385,6.222222222222222,14.655984732438805,1.288245618168727,0.5636917204784155,0.049547908391104886,12.0,4,5,1,0.2,2,2
2021,REG,2021_01_SF_DET,1,2021-09-12,DET,SF,00-0033106,J.Goff,62,62,38,318.0,3,1,-6.8488573738316525,-0.11046544151341375,28,0.45161290322580644,351.0,190.0,5.661290322580645,5.0,-3.826219685608521,-0.731619199493758,-0.061713220735621306,-0.011800309669254161,19.0,6,15,4,0.26666666666666666,7,2
2021,REG,2021_01_SF_DET,1,2021-09-12,SF,DET,00-0031345,J.Garoppolo,26,26,17,306.0,1,0,17.849850867736986,0.6865327256821918,15,0.5769230769230769,162.0,188.0,6.230769230769231,11.058823529411764,6.7277273917861855,13.103349212972109,0.25875874583793024,0.5039749697296965,12.0,5,7,3,0.42857142857142855,2,0
2021,REG,2021_01_SF_DET,1,2021-09-12,SF,DET,00-0037012,T.Lance,1,1,1,5.0,1,0,1.15287364396499,1.15287364396499,1,1.0,3.0,2.0,3.0,2.0,0.0932373650721274,1.05963627889287,0.0932373650721274,1.05963627889287,1.0,0,0,0,0.0,1,1
2021,REG,2021_02_ATL_TB,2,2021-09-19,ATL,TB,00-0026143,M.Ryan,47,47,35,293.0,2,3,-6.2894186200969795,-0.1338174174488719,24,0.5106382978723404,170.0,187.0,3.617021276595745,5.3428571428571425,-3.730963892769086,-0.8423136710584931,-0.07938221048444863,-0.01792156746932964,15.0,5,11,6,0.5454545454545454,7,2
2021,REG,2021_02_ATL_TB,2,2021-09-19,ATL,TB,00-0034343,J.Rosen,2,2,0,0.0,0,0,-2.840715683996675,-1.4203578419983376,0,0.0,16.0,0.0,8.0,0.0,2.596900180738884,-5.437615864735559,1.298450090369442,-2.7188079323677794,0.0,0,0,0,0.0,0,0
2021,REG,2021_02_ATL_TB,2,2021-09-19,TB,ATL,00-0019596,T.Brady,39,39,24,259.0,5,0,1.8543642080330651,0.04754780020597603,19,0.48717948717948717,347.0,88.0,8.897435897435898,3.6666666666666665,19.432947448774918,-10.433670382481061,0.4982807038147415,-0.2675300098072067,14.0,6,9,2,0.2222222222222222,10,5
2021,REG,2021_02_BUF_MIA,2,2021-09-19,BUF,MIA,00-0034857,J.Allen,34,34,17,171.0,2,1,-0.7503714015123578,-0.022069747103304643,14,0.4117647058823529,314.0,76.0,9.235294117647058,4.470588235294118,19.08395814633693,-17.572184539190346,0.5612928866569685,-0.5168289570350102,8.0,3,7,3,0.42857142857142855,8,2
2021,REG,2021_02_BUF_MIA,2,2021-09-19,MIA,BUF,00-0033119,J.Brissett,44,44,24,145.0,0,1,-17.32098613807467,-0.3936587758653334,16,0.36363636363636365,218.0,65.0,4.954545454545454,2.7083333333333335,7.522057094261989,-18.080448080552753,0.17095584305140885,-0.4109192745580171,9.0,0,15,7,0.4666666666666667,5,0
2021,REG,2021_02_BUF_MIA,2,2021-09-19,MIA,BUF,00-0036212,T.Tagovailoa,6,6,1,0.0,0,0,-7.60339035256767,-1.267231725427945,1,0.16666666666666666,-6.0,19.0,-1.0,19.0,-0.05520404549314506,-4.361347332829608,-0.00920067424885751,-0.726891222138268,0.0,0,2,0,0.0,0,0
2021,REG,2021_02_CIN_CHI,2,2021-09-19,CHI,CIN,00-0027973,A.Dalton,12,12,9,48.0,1,0,2.595124796032913,0.21626039966940944,5,0.4166666666666667,35.0,16.0,2.9166666666666665,1.7777777777777777,-1.4077497235848528,5.311092759424356,-0.11731247696540441,0.44259106328536296,4.0,0,3,2,0.6666666666666666,2,1
2021,REG,2021_02_CIN_CHI,2,2021-09-19,CHI,CIN,00-0036945,J.Fields,15,15,6,35.0,0,1,-9.65263358136035,-0.6435089054240233,4,0.26666666666666666,140.0,15.0,9.333333333333334,2.5,10.165076202596532,-16.266270511076772,0.6776717468397688,-1.0844180340717848,3.0,1,8,2,0.25,2,0
2021,REG,2021_02_CIN_CHI,2,2021-09-19,CIN,CHI,00-0036442,J.Burrow,35,35,19,179.0,2,3,-15.078593559462728,-0.4308169588417922,16,0.45714285714285713,227.0,80.0,6.485714285714286,4.2105263157894735,14.23850750594284,-25.70040122232019,0.4068145001697954,-0.7342971777805768,10.0,2,11,5,0.45454545454545453,1,1
2021,REG,2021_02_DAL_LAC,2,2021-09-19,DAL,LAC,00-0033077,D.Prescott,29,29,23,221.0,0,1,-1.6675555825016817,-0.05750191663798902,16,0.5517241379310345,137.0,147.0,4.724137931034483,6.391304347826087,4.6714543963898985,-1.940532996552049,0.16108463435827236,-0.0669149309155879,13.0,2,6,3,0.5,5,0
2021,REG,2021_02_DAL_LAC,2,2021-09-19,LAC,DAL,00-0036355,J.Herbert,43,43,31,313.0,1,2,3.622237258148121,0.08423807577088653,21,0.4883720930232558,254.0,168.0,5.906976744186046,5.419354838709677,11.838594837201523,-4.348390333302363,0.2753161590046866,-0.10112535658842704,13.0,5,10,4,0.4,8,1
2021,REG,2021_02_DEN_JAX,2,2021-09-19,DEN,JAX,00-0031237,T.Bridgewater,37,37,26,302.0,2,0,8.95223595686141,0.24195232315841647,19,0.5135135135135135,389.0,131.0,10.513513513513514,5.038461538461538,22.748117145549898,-9.51664025596545,0.614813976906754,-0.25720649340447166,11.0,3,8,1,0.125,5,2
2021,REG,2021_02_DEN_JAX,2,2021-09-19,JAX,DEN,00-0036971,T.Lawrence,35,35,14,114.0,1,2,-14.178728552352348,-0.4051065300672099,11,0.3142857142857143,405.0,39.0,11.571428571428571,2.7857142857142856,30.275420855556153,-41.55519994701089,0.8650120244444615,-1.187291427057454,6.0,2,11,4,0.36363636363636365,1,0
2021,REG,2021_02_DET_GB,2,2021-09-20,DET,GB,00-0033106,J.Goff,37,37,26,236.0,2,1,-0.5681896907650823,-0.015356478128786008,20,0.5405405405405406,234.0,158.0,6.324324324324325,6.076923076923077,15.22344456426799,-13.610442416919469,0.41144444768291866,-0.36784979505187754,11.0,3,8,3,0.375,4,2
2021,REG,2021_02_DET_GB,2,2021-09-20,GB,DET,00-0023459,Aa.Rodgers,30,30,22,227.0,4,0,17.570484629017315,0.5856828209672439,18,0.6,258.0,129.0,8.6,5.863636363636363,12.21477847598727,11.464461711060714,0.407159282532909,0.3821487237020238,16.0,3,7,4,0.5714285714285714,7,3
2021,REG,2021_02_HOU_CLE,2,2021-09-19,CLE,HOU,00-0034855,B.Mayfield,23,23,19,199.0,1,1,2.6616451319423344,0.11572370138879715,16,0.6956521739130435,131.0,123.0,5.695652173913044,6.473684210526316,1.9593903615022867,3.582495098584353,0.08519088528270811,0.15576065646018925,10.0,2,4,1,0.25,2,0
2021,REG,2021_02_HOU_CLE,2,2021-09-19,HOU,CLE,00-0028118,Ty.Taylor,11,11,10,125.0,1,0,8.903345645230738,0.8093950586573398,8,0.7272727272727273,54.0,78.0,4.909090909090909,7.8,0.4414131326484528,8.461932512582278,0.0401284666044048,0.7692665920529344,5.0,3,3,2,0.6666666666666666,1,0
2021,REG,2021_02_HOU_CLE,2,2021-09-19,HOU,CLE,00-0036898,D.Mills,19,19,8,95.0,1,1,0.4492358468994121,0.02364399194207432,7,0.3684210526315789,218.0,56.0,11.473684210526315,7.0,15.160618792928297,-13.435010481247724,0.797927304890963,-0.7071058148025118,5.0,1,7,3,0.42857142857142855,2,1
2021,REG,2021_02_KC_BAL,2,2021-09-19,BAL,KC,00-0034796,L.Jackson,29,29,18,230.0,1,2,-1.2187130479228943,-0.04202458785941015,16,0.5517241379310345,247.0,119.0,8.517241379310345,6.611111111111111,15.603005331795424,-12.732700658156132,0.5380346666136353,-0.4390586433846942,11.0,4,6,2,0.3333333333333333,6,0
2021,REG,2021_02_KC_BAL,2,2021-09-19,KC,BAL,00-0033873,P.Mahomes,31,31,24,343.0,3,1,17.198165178648168,0.5547795218918764,20,0.6451612903225806,245.0,211.0,7.903225806451613,8.791666666666666,8.893207340035591,8.304957838612617,0.28687765613018035,0.26790186576169733,18.0,5,5,1,0.2,1,0
2021,REG,2021_02_LA_IND,2,2021-09-19,IND,LA,00-0032950,C.Wentz,35,35,20,222.0,1,1,-1.27188380662411,-0.03633953733211743,18,0.5142857142857142,231.0,125.0,6.6,6.25,17.403214735153604,-10.75872559838476,0.4972347067186744,-0.3073921599538503,11.0,3,8,3,0.375,9,1
2021,REG,2021_02_LA_IND,2,2021-09-19,IND,LA,00-0036226,J.Eason,5,5,2,25.0,0,1,-3.1025430774898264,-0.6205086154979653,1,0.2,63.0,-3.0,12.6,-1.5,1.4036409908730993,-4.506184068362924,0.28072819817461986,-0.9012368136725849,2.0,0,0,0,0.0,0,0
2021,REG,2021_02_LA_IND,2,2021-09-19,LA,IND,00-0026498,M.Stafford,31,31,19,270.0,2,1,11.933595880489175,0.38495470582223146,17,0.5483870967741935,218.0,152.0,7.032258064516129,8.0,17.31297205487502,-3.8111366261422326,0.5584829695120974,-0.12293989116587847,15.0,3,7,3,0.42857142857142855,4,2
2021,REG,2021_02_LV_PIT,2,2021-09-19,LV,PIT,00-0031280,D.Carr,39,39,28,373.0,2,0,20.622716487110782,0.5287876022336098,24,0.6153846153846154,303.0,154.0,7.769230769230769,5.5,11.188520869181968,12.387642363335667,0.2868851504918453,0.31763185547014533,17.0,5,9,4,0.4444444444444444,5,1
2021,REG,2021_02_LV_PIT,2,2021-09-19,PIT,LV,00-0022924,B.Roethlisberger,42,42,27,292.0,1,1,2.707037914557933,0.06445328367995079,15,0.35714285714285715,388.0,157.0,9.238095238095237,5.814814814814815,26.752503947383964,-22.031013729764762,0.6369643796996182,-0.52454794594678,13.0,3,12,5,0.4166666666666667,0,0
2021,REG,2021_02_MIN_ARI,2,2021-09-19,ARI,MIN,00-0035228,K.Murray,39,39,29,371.0,3,2,4.577820325585414,0.11738000834834394,19,0.48717948717948717,296.0,191.0,7.589743589743589,6.586206896551724,16.02552383663713,-5.942077462508245,0.41091086760608025,-0.1523609605771345,16.0,5,7,2,0.2857142857142857,7,2
2021,REG,2021_02_MIN_ARI,2,2021-09-19,MIN,ARI,00-0029604,K.Cousins,33,33,22,242.0,3,0,6.97981910077741,0.2115096697205276,17,0.5151515151515151,203.0,133.0,6.151515151515151,6.045454545454546,6.539713629288611,2.1655601663798905,0.19817314028147306,0.06562303534484516,10.0,1,9,2,0.2222222222222222,3,2
2021,REG,2021_02_NE_NYJ,2,2021-09-19,NE,NYJ,00-0036972,M.Jones,33,33,22,159.0,0,0,-4.378398055847249,-0.13267872896506816,12,0.36363636363636365,140.0,118.0,4.242424242424242,5.363636363636363,2.559443645866609,-0.574035561919679,0.07755889835959422,-0.01739501702786906,9.0,3,10,2,0.2,2,0
2021,REG,2021_02_NE_NYJ,2,2021-09-19,NYJ,NE,00-0037013,Z.Wilson,37,37,19,184.0,0,4,-23.702244502812825,-0.640601202778725,13,0.35135135135135137,301.0,76.0,8.135135135135135,4.0,16.369859190075644,-34.0452279705787,0.4424286267588012,-0.9201412965021271,6.0,3,9,2,0.2222222222222222,2,0
