season,season_type,team,qb_id,qb_name,wr_id,wr_name,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2024,REG,CAR,00-0039150,B.Young,00-0034208,M.Boone,3,1,-2.0,0,-3.89994317345554,-1.2999810578185134,0,0.0,-14.0,2.0,-4.666666666666667,2.0,0.0,0,0,0
2024,REG,CAR,00-0039150,B.Young,00-0034365,I.Thomas,1,1,3.0,0,-0.328125910833478,-0.328125910833478,0,0.0,2.0,1.0,2.0,1.0,0.0,0,0,0
2024,REG,CAR,00-0039150,B.Young,00-0035216,Dio.Johnson,12,5,34.0,0,-11.476817552293252,-0.9564014626911043,4,0.3333333333333333,102.0,12.0,8.5,2.4,3.0,0,3,0
2024,REG,CAR,00-0039150,B.Young,00-0035243,M.Sanders,21,17,90.0,1,-7.294721680693334,-0.3473676990806349,6,0.2857142857142857,51.0,90.0,2.4285714285714284,5.294117647058823,3.0,2,3,0
2024,REG,CAR,00-0039150,B.Young,00-0035976,D.Chisena,4,3,37.0,0,2.039961123140525,0.5099902807851312,3,0.75,30.0,9.0,7.5,3.0,2.0,1,0,0
2024,REG,CAR,00-0039150,B.Young,00-0036438,S.Sullivan,1,0,0.0,0,-0.532159550348297,-0.532159550348297,0,0.0,16.0,0.0,16.0,0.0,0.0,0,0,0
2024,REG,CAR,00-0039150,B.Young,00-0036555,C.Hubbard,35,25,90.0,0,-17.83674058679027,-0.5096211596225791,8,0.22857142857142856,-48.0,147.0,-1.3714285714285714,5.88,4.0,0,7,0
2024,REG,CAR,00-0039150,B.Young,00-0036825,F.Franks,2,1,12.0,0,0.15295626188162903,0.07647813094081451,1,0.5,32.0,0.0,16.0,0.0,1.0,0,0,0
2024,REG,CAR,00-0039150,B.Young,00-0037005,T.Tremble,27,19,198.0,2,9.064865622654223,0.33573576380200826,15,0.5555555555555556,150.0,116.0,5.555555555555555,6.105263157894737,11.0,1,4,2
2024,REG,CAR,00-0039150,B.Young,00-0037487,D.Thompkins,4,4,20.0,0,-0.12848315184237502,-0.032120787960593755,2,0.5,-8.0,28.0,-2.0,7.0,2.0,0,1,0
2024,REG,CAR,00-0039150,B.Young,00-0039062,J.Mingo,10,3,41.0,0,-3.5316133410087804,-0.353161334100878,2,0.2,96.0,17.0,9.6,5.666666666666667,1.0,1,0,0
2024,REG,CAR,00-0039150,B.Young,00-0039342,X.Legette,63,35,355.0,2,-2.6783885088241015,-0.042514103314668275,23,0.36507936507936506,850.0,64.0,13.492063492063492,1.8285714285714285,18.0,6,8,2
2024,REG,CAR,00-0039150,B.Young,00-0039344,J.Brooks,3,3,23.0,0,1.456625814549628,0.48554193818320934,2,0.6666666666666666,-8.0,31.0,-2.6666666666666665,10.333333333333334,2.0,0,2,0
2024,REG,CAR,00-0039150,B.Young,00-0039356,J.Sanders,23,18,205.0,1,10.462649029097518,0.45489778387380514,12,0.5217391304347826,177.0,111.0,7.695652173913044,6.166666666666667,8.0,4,3,1
2024,REG,CAR,00-0039150,B.Young,00-0039491,J.Coker,39,26,401.0,2,24.298726480532956,0.6230442687316142,21,0.5384615384615384,436.0,145.0,11.179487179487179,5.576923076923077,18.0,5,7,1
2024,REG,TEN,00-0039152,W.Levis,00-0030564,D.Hopkins,18,13,160.0,1,-4.380327702616326,-0.24335153903424034,12,0.6666666666666666,208.0,7.0,11.555555555555555,0.5384615384615384,8.0,2,2,1
2024,REG,TEN,00-0039152,W.Levis,00-0032394,N.Vannett,11,9,52.0,1,-0.7751993709243847,-0.07047267008403497,6,0.5454545454545454,12.0,38.0,1.0909090909090908,4.222222222222222,2.0,0,2,1
2024,REG,TEN,00-0039152,W.Levis,00-0033009,T.Boyd,39,26,272.0,0,3.363399490641422,0.08624101258054928,18,0.46153846153846156,266.0,158.0,6.82051282051282,6.076923076923077,14.0,3,4,0
2024,REG,TEN,00-0039152,W.Levis,00-0034837,C.Ridley,70,35,547.0,3,13.068668524623098,0.18669526463747282,29,0.4142857142857143,1204.0,112.0,17.2,3.2,20.0,9,5,1
2024,REG,TEN,00-0039152,W.Levis,00-0035261,T.Pollard,38,29,160.0,0,-6.377656400669363,-0.16783306317550953,11,0.2894736842105263,-2.0,155.0,-0.05263157894736842,5.344827586206897,6.0,2,3,0
2024,REG,TEN,00-0039152,W.Levis,00-0036182,N.Westbrook-Ikhine,32,16,335.0,5,7.104949639819101,0.2220296762443469,14,0.4375,432.0,102.0,13.5,6.375,11.0,3,3,2
2024,REG,TEN,00-0039152,W.Levis,00-0037524,T.Martin,2,1,49.0,1,5.368295000516811,2.6841475002584056,1,0.5,63.0,5.0,31.5,5.0,1.0,1,0,0
2024,REG,TEN,00-0039152,W.Levis,00-0037594,J.Chestnut,1,1,2.0,0,-1.15464588697068,-1.15464588697068,0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0
2024,REG,TEN,00-0039152,W.Levis,00-0037742,T.Burks,7,3,21.0,0,-1.4227472441270947,-0.20324960630387068,2,0.2857142857142857,122.0,5.0,17.428571428571427,1.6666666666666667,2.0,0,0,0
2024,REG,TEN,00-0039152,W.Levis,00-0037809,C.Okonkwo,30,23,218.0,2,2.56180027204028,0.08539334240134266,14,0.4666666666666667,143.0,147.0,4.766666666666667,6.391304347826087,9.0,1,1,1
2024,REG,TEN,00-0039152,W.Levis,00-0038589,J.Whyle,17,11,98.0,0,0.28839708019021737,0.016964534128836316,7,0.4117647058823529,123.0,56.0,7.235294117647059,5.090909090909091,5.0,2,3,0
2024,REG,TEN,00-0039152,W.Levis,00-0039032,T.Spears,20,17,94.0,0,-5.333669254672722,-0.2666834627336361,5,0.25,-30.0,121.0,-1.5,7.117647058823529,4.0,1,0,0
2024,REG,TEN,00-0039152,W.Levis,00-0039648,D.Martin-Robinson,1,0,0.0,0,-0.549419083166868,-0.549419083166868,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024,REG,TEN,00-0039152,W.Levis,00-0039650,B.Oliver,7,5,87.0,0,4.18465655611362,0.597808079444803,4,0.5714285714285714,85.0,21.0,12.142857142857142,4.2,4.0,1,0,0
2024,REG,TEN,00-0039152,W.Levis,00-0039731,J.Latham,1,1,0.0,0,-1.70453689270653,-1.70453689270653,0,0.0,-4.0,4.0,-4.0,4.0,0.0,0,0,0
2024,REG,HOU,00-0039163,C.Stroud,00-0030431,R.Woods,26,17,159.0,0,3.611177780048175,0.13889145307877596,11,0.4230769230769231,244.0,68.0,9.384615384615385,4.0,10.0,1,2,0
2024,REG,HOU,00-0039163,C.Stroud,00-0031588,S.Diggs,60,44,478.0,3,16.91955720837418,0.28199262013956966,33,0.55,534.0,176.0,8.9,4.0,30.0,5,5,3
2024,REG,HOU,00-0039163,C.Stroud,00-0033854,D.Ogunbowale,24,16,159.0,1,1.7632057650353605,0.07346690687647335,10,0.4166666666666667,41.0,132.0,1.7083333333333333,8.25,6.0,2,6,1
2024,REG,HOU,00-0039163,C.Stroud,00-0033897,J.Mixon,52,36,309.0,1,3.0244838391737767,0.05816315075334186,23,0.4423076923076923,-27.0,360.0,-0.5192307692307693,10.0,12.0,4,7,1
2024,REG,HOU,00-0039163,C.Stroud,00-0034383,D.Schultz,83,51,516.0,2,2.238130771020506,0.026965430976150676,35,0.42168674698795183,672.0,210.0,8.096385542168674,4.117647058823529,26.0,5,7,1
2024,REG,HOU,00-0039163,C.Stroud,00-0034959,A.Beck,1,0,0.0,0,-0.60070790303871,-0.60070790303871,0,0.0,27.0,0.0,27.0,0.0,0.0,0,0,0
2024,REG,HOU,00-0039163,C.Stroud,00-0036096,J.Taylor,2,1,-2.0,0,-1.577844070736319,-0.7889220353681595,0,0.0,-8.0,1.0,-4.0,1.0,0.0,0,0,0
2024,REG,HOU,00-0039163,C.Stroud,00-0036414,C.Akers,7,4,16.0,1,-2.125546344439501,-0.3036494777770716,1,0.14285714285714285,-4.0,11.0,-0.5714285714285714,2.75,1.0,0,1,1
2024,REG,HOU,00-0039163,C.Stroud,00-0036554,N.Collins,93,66,975.0,7,47.30260534847894,0.508630165037408,53,0.5698924731182796,1068.0,337.0,11.483870967741936,5.106060606060606,47.0,13,9,5
2024,REG,HOU,00-0039163,C.Stroud,00-0036556,B.Jordan,3,2,7.0,0,1.451204311568286,0.483734770522762,1,0.3333333333333333,1.0,3.0,0.3333333333333333,1.5,1.0,0,0,0
2024,REG,HOU,00-0039163,C.Stroud,00-0037258,D.Pierce,2,2,2.0,0,-0.908288717502728,-0.454144358751364,0,0.0,-3.0,5.0,-1.5,2.5,0.0,0,0,0
2024,REG,HOU,00-0039163,C.Stroud,00-0037614,J.Metchie,33,22,230.0,1,3.043521773680636,0.09222793253577685,17,0.5151515151515151,301.0,68.0,9.121212121212121,3.090909090909091,10.0,2,8,1
2024,REG,HOU,00-0039163,C.Stroud,00-0038618,X.Hutchinson,23,11,112.0,0,-3.100937674300295,-0.1348233771434911,9,0.391304347826087,259.0,37.0,11.26086956521739,3.3636363636363638,6.0,0,1,0
2024,REG,HOU,00-0039163,C.Stroud,00-0038977,T.Dell,79,49,633.0,3,17.617853030383806,0.22301079785295957,39,0.4936708860759494,984.0,162.0,12.455696202531646,3.306122448979592,33.0,9,8,2
2024,REG,HOU,00-0039163,C.Stroud,00-0039359,C.Stover,21,15,133.0,1,5.3859172461088765,0.2564722498147084,8,0.38095238095238093,102.0,94.0,4.857142857142857,6.266666666666667,5.0,1,3,1
2024,REG,IND,00-0039164,A.Richardson,00-0033217,M.Alie-Cox,13,6,69.0,0,3.5307054759906564,0.2715927289223582,6,0.46153846153846156,93.0,26.0,7.153846153846154,4.333333333333333,4.0,1,2,0
2024,REG,IND,00-0039164,A.Richardson,00-0035021,A.Dulin,5,2,67.0,1,-1.4934062656830096,-0.29868125313660193,2,0.4,86.0,43.0,17.2,21.5,2.0,1,1,0
2024,REG,IND,00-0039164,A.Richardson,00-0036223,J.Taylor,12,7,83.0,1,0.311924741137776,0.025993728428148,5,0.4166666666666667,-9.0,95.0,-0.75,13.571428571428571,5.0,1,1,1
2024,REG,IND,00-0039164,A.Richardson,00-0036252,M.Pittman,68,41,488.0,0,-6.378941049791911,-0.09380795661458693,31,0.45588235294117646,812.0,168.0,11.941176470588236,4.097560975609756,19.0,8,6,0
2024,REG,IND,00-0039164,A.Richardson,00-0036876,K.Granson,19,7,104.0,0,-6.255739864487189,-0.3292494665519573,6,0.3157894736842105,227.0,67.0,11.947368421052632,9.571428571428571,4.0,1,3,0
2024,REG,IND,00-0039164,A.Richardson,00-0036984,T.Sermon,6,6,46.0,0,0.00704861528356604,0.0011747692139276733,3,0.5,2.0,44.0,0.3333333333333333,7.333333333333333,2.0,0,0,0
2024,REG,IND,00-0039164,A.Richardson,00-0037120,T.Goodson,2,1,2.0,0,-0.957716747652739,-0.4788583738263695,0,0.0,27.0,0.0,13.5,0.0,0.0,0,0,0
2024,REG,IND,00-0039164,A.Richardson,00-0037292,A.Ogletree,8,3,42.0,0,-5.273815574269975,-0.6592269467837468,2,0.25,113.0,20.0,14.125,6.666666666666667,2.0,1,1,0
2024,REG,IND,00-0039164,A.Richardson,00-0037664,A.Pierce,39,18,380.0,3,10.721765263385079,0.27491705803551486,17,0.4358974358974359,840.0,50.0,21.53846153846154,2.7777777777777777,15.0,5,2,2
2024,REG,IND,00-0039164,A.Richardson,00-0038394,W.Mallory,5,2,12.0,0,-6.396082279476099,-1.2792164558952197,0,0.0,51.0,0.0,10.2,0.0,0.0,0,0,0
2024,REG,IND,00-0039164,A.Richardson,00-0038997,J.Downs,42,23,349.0,3,13.015016062049263,0.30988133481069674,16,0.38095238095238093,324.0,207.0,7.714285714285714,9.0,13.0,6,3,1
2024,REG,IND,00-0039164,A.Richardson,00-0039164,A.Richardson,1,1,-1.0,0,-1.05584947846364,-1.05584947846364,0,0.0,-8.0,7.0,-8.0,7.0,0.0,0,0,0
2024,REG,IND,00-0039164,A.Richardson,00-0039816,A.Gould,1,1,23.0,0,1.88861330680083,1.88861330680083,1,1.0,18.0,5.0,18.0,5.0,1.0,1,0,0
2024,REG,IND,00-0039164,A.Richardson,00-0039890,A.Mitchell,29,8,150.0,0,-11.027421760391558,-0.38025592277212267,7,0.2413793103448276,488.0,44.0,16.82758620689655,5.5,6.0,3,3,0
2024,REG,NO,00-0039376,S.Rattler,00-0033357,T.Hill,3,2,21.0,0,-0.456644505029544,-0.152214835009848,1,0.3333333333333333,13.0,14.0,4.333333333333333,7.0,0.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0033906,A.Kamara,22,15,88.0,0,-8.787903535412626,-0.39945016070057393,6,0.2727272727272727,-21.0,105.0,-0.9545454545454546,7.0,2.0,1,1,0
2024,REG,NO,00-0039376,S.Rattler,00-0033948,Ja.Williams,2,2,19.0,0,0.6549790140707039,0.32748950703535196,2,1.0,5.0,14.0,2.5,7.0,1.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0034272,M.Valdes-Scantling,14,5,97.0,0,-1.0382464144701886,-0.07416045817644204,4,0.2857142857142857,208.0,31.0,14.857142857142858,6.2,4.0,3,1,0
2024,REG,NO,00-0039376,S.Rattler,00-0034418,C.Wilson,18,13,108.0,0,-4.367696011855389,-0.2426497784364105,9,0.5,100.0,48.0,5.555555555555555,3.6923076923076925,3.0,1,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0034860,D.Pettis,21,8,86.0,1,-3.184796007636049,-0.15165695274457378,6,0.2857142857142857,259.0,15.0,12.333333333333334,1.875,6.0,1,3,1
2024,REG,NO,00-0039376,S.Rattler,00-0034981,F.Moreau,20,17,242.0,2,11.387053035425987,0.5693526517712993,15,0.75,160.0,114.0,8.0,6.705882352941177,12.0,4,3,1
2024,REG,NO,00-0039376,S.Rattler,00-0036040,J.Johnson,34,23,273.0,0,7.474128741581906,0.2198273159288796,17,0.5,287.0,117.0,8.441176470588236,5.086956521739131,13.0,4,2,0
2024,REG,NO,00-0039376,S.Rattler,00-0036360,C.Edwards-Helaire,5,3,24.0,0,0.48211961908964485,0.09642392381792897,1,0.2,-4.0,35.0,-0.8,11.666666666666666,1.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0036727,A.Prentice,2,0,0.0,0,-1.122580763651058,-0.561290381825529,0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0037231,K.Austin,10,4,61.0,0,-2.9881934582372263,-0.2988193458237226,4,0.4,110.0,16.0,11.0,4.0,4.0,1,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0037239,C.Olave,6,4,54.0,0,-8.300476734468257,-1.3834127890780428,3,0.5,67.0,4.0,11.166666666666666,1.0,3.0,1,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0037545,R.Shaheed,7,1,11.0,0,-11.823524502804503,-1.689074928972072,1,0.14285714285714285,151.0,9.0,21.571428571428573,9.0,1.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0038551,K.Miller,6,5,33.0,0,1.044495807378556,0.17408263456309267,4,0.6666666666666666,-1.0,33.0,-0.16666666666666666,6.6,2.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0038678,J.Mims,15,10,42.0,0,-5.493059600179549,-0.3662039733453033,2,0.13333333333333333,4.0,46.0,0.26666666666666666,4.6,3.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0039386,B.Means,13,8,82.0,1,-0.1611671817372511,-0.012397475518250083,7,0.5384615384615384,126.0,20.0,9.692307692307692,2.5,6.0,0,1,1
2024,REG,NO,00-0039376,S.Rattler,00-0039613,D.Holker,3,2,11.0,0,-1.6164028070634209,-0.538800935687807,0,0.0,37.0,2.0,12.333333333333334,1.0,0.0,0,0,0
2024,REG,NO,00-0039376,S.Rattler,00-0039623,M.Tipton,13,8,65.0,0,-3.2876329779974167,-0.25289484446133975,5,0.38461538461538464,142.0,19.0,10.923076923076923,2.375,1.0,0,0,0
2024,REG,NE,00-0039398,J.Milton,00-0032392,A.Hooper,5,4,27.0,0,-0.539979382304103,-0.10799587646082061,1,0.2,22.0,8.0,4.4,2.0,1.0,0,1,0
2024,REG,NE,00-0039398,J.Milton,00-0033307,K.Bourne,2,2,12.0,0,0.48367997002787877,0.24183998501393938,1,0.5,10.0,2.0,5.0,1.0,1.0,0,0,0
2024,REG,NE,00-0039398,J.Milton,00-0036328,A.Gibson,6,4,20.0,0,-0.08784552660653899,-0.014640921101089832,2,0.3333333333333333,54.0,22.0,9.0,5.5,2.0,0,1,0
2024,REG,NE,00-0039398,J.Milton,00-0038608,K.Boutte,7,7,117.0,1,9.707397544465492,1.3867710777807845,6,0.8571428571428571,85.0,32.0,12.142857142857142,4.571428571428571,5.0,2,0,0
2024,REG,NE,00-0039398,J.Milton,00-0038621,D.Douglas,4,3,34.0,0,2.479776586048414,0.6199441465121035,3,0.75,52.0,6.0,13.0,2.0,3.0,0,0,0
2024,REG,NE,00-0039398,J.Milton,00-0039420,J.Bell,1,1,19.0,0,1.49426346988184,1.49426346988184,1,1.0,17.0,2.0,17.0,2.0,1.0,0,0,0
2024,REG,NE,00-0039398,J.Milton,00-0039757,T.Jennings,1,0,0.0,0,-0.752186933532357,-0.752186933532357,0,0.0,29.0,0.0,29.0,0.0,0.0,0,0,0
2024,REG,NE,00-0039398,J.Milton,00-0039853,J.Baker,1,1,12.0,0,1.18960935040377,1.18960935040377,1,1.0,12.0,0.0,12.0,0.0,1.0,0,0,0
2024,REG,CAR,00-0039491,J.Coker,00-0035243,M.Sanders,1,1,19.0,0,1.31070934201125,1.31070934201125,1,1.0,16.0,3.0,16.0,3.0,1.0,0,0,0
2024,REG,DEN,00-0039732,B.Nix,00-0031595,M.Burton,9,9,37.0,1,0.800812671601308,0.08897918573347867,4,0.4444444444444444,7.0,30.0,0.7777777777777778,3.3333333333333335,2.0,0,2,1
2024,REG,DEN,00-0039732,B.Nix,00-0033943,J.Reynolds,19,12,183.0,1,11.731092823145442,0.6174259380602864,11,0.5789473684210527,217.0,35.0,11.421052631578947,2.9166666666666665,8.0,4,2,1
2024,REG,DEN,00-0039732,B.Nix,00-0034348,C.Sutton,135,81,1081.0,8,37.142923054151154,0.2751327633640826,74,0.5481481481481482,1787.0,179.0,13.237037037037037,2.2098765432098766,57.0,17,23,7
2024,REG,DEN,00-0039732,B.Nix,00-0035406,L.Humphrey,45,31,293.0,1,-8.642496813287039,-0.19205548473971198,18,0.4,293.0,192.0,6.511111111111111,6.193548387096774,12.0,5,6,0
2024,REG,DEN,00-0039732,B.Nix,00-0036422,A.Trautman,22,13,188.0,2,5.873607747751534,0.26698217035234245,9,0.4090909090909091,125.0,98.0,5.681818181818182,7.538461538461538,8.0,2,5,2
2024,REG,DEN,00-0039732,B.Nix,00-0036997,J.Williams,70,52,346.0,0,-5.536315441112963,-0.07909022058732805,25,0.35714285714285715,-29.0,395.0,-0.4142857142857143,7.596153846153846,14.0,3,4,0
2024,REG,DEN,00-0039732,B.Nix,00-0037085,T.Badie,3,3,-2.0,0,-5.940982915170027,-1.980327638390009,0,0.0,-6.0,4.0,-2.0,1.3333333333333333,0.0,0,1,0
2024,REG,DEN,00-0039732,B.Nix,00-0037252,G.Dulcich,12,5,28.0,0,-7.6045741482521425,-0.6337145123543452,1,0.08333333333333333,71.0,15.0,5.916666666666667,3.0,0.0,0,1,0
2024,REG,DEN,00-0039732,B.Nix,00-0037539,L.Krull,22,18,149.0,0,6.393092873448035,0.29059513061127434,12,0.5454545454545454,123.0,59.0,5.590909090909091,3.2777777777777777,7.0,1,0,0
2024,REG,DEN,00-0039732,B.Nix,00-0038783,N.Adkins,15,14,115.0,3,9.08091498515569,0.6053943323437126,11,0.7333333333333333,62.0,76.0,4.133333333333334,5.428571428571429,6.0,0,4,3
2024,REG,DEN,00-0039732,B.Nix,00-0038794,J.McLaughlin,27,24,76.0,2,-11.264630737914478,-0.4172085458486844,8,0.2962962962962963,-109.0,167.0,-4.037037037037037,6.958333333333333,3.0,0,3,2
2024,REG,DEN,00-0039732,B.Nix,00-0038976,M.Mims,53,39,501.0,6,22.412460302063213,0.4228766094728908,23,0.4339622641509434,384.0,475.0,7.245283018867925,12.179487179487179,14.0,7,6,2
2024,REG,DEN,00-0039732,B.Nix,00-0039373,A.Estime,5,5,27.0,0,-0.7653279736405314,-0.15306559472810627,2,0.4,-10.0,37.0,-2.0,7.4,2.0,0,0,0
2024,REG,DEN,00-0039732,B.Nix,00-0039424,D.Vele,55,41,475.0,3,35.08660535645321,0.6379382792082402,33,0.6,461.0,127.0,8.381818181818181,3.097560975609756,26.0,7,7,3
2024,REG,DEN,00-0039732,B.Nix,00-0039573,B.Watson,2,1,13.0,0,0.2514132558717399,0.12570662793586995,1,0.5,-4.0,18.0,-2.0,18.0,0.0,0,1,0
2024,REG,DEN,00-0039732,B.Nix,00-0039868,T.Franklin,53,28,263.0,2,-18.429685633488536,-0.3477299176129912,18,0.33962264150943394,690.0,163.0,13.018867924528301,5.821428571428571,11.0,5,8,2
2024,REG,NE,00-0039851,D.Maye,00-0032392,A.Hooper,39,32,360.0,2,7.877848360105424,0.20199611179757498,26,0.6666666666666666,282.0,134.0,7.230769230769231,4.1875,18.0,5,4,1
2024,REG,NE,00-0039851,D.Maye,00-0033090,H.Henry,67,46,460.0,2,16.875710411750795,0.25187627480225067,36,0.5373134328358209,488.0,190.0,7.2835820895522385,4.130434782608695,27.0,2,13,2
2024,REG,NE,00-0039851,D.Maye,00-0033307,K.Bourne,32,25,287.0,1,10.365713041818147,0.3239285325568171,21,0.65625,303.0,84.0,9.46875,3.36,12.0,2,1,1
2024,REG,NE,00-0039851,D.Maye,00-0035806,J.Hasty,11,10,59.0,1,0.8529434069059767,0.07754030971872515,4,0.36363636363636365,-9.0,72.0,-0.8181818181818182,7.2,2.0,0,1,1
2024,REG,NE,00-0039851,D.Maye,00-0036328,A.Gibson,15,12,99.0,0,-3.709331474034115,-0.24728876493560764,8,0.5333333333333333,-6.0,108.0,-0.4,9.0,6.0,1,1,0
2024,REG,NE,00-0039851,D.Maye,00-0036345,K.Osborn,4,2,26.0,1,1.4634138433012367,0.3658534608253092,1,0.25,32.0,10.0,8.0,5.0,1.0,1,1,0
2024,REG,NE,00-0039851,D.Maye,00-0036875,R.Stevenson,21,17,114.0,1,11.48333622749499,0.5468255346426185,13,0.6190476190476191,-22.0,149.0,-1.0476190476190477,8.764705882352942,6.0,0,4,1
2024,REG,NE,00-0039851,D.Maye,00-0037253,M.Jones,1,1,18.0,0,1.65872559970012,1.65872559970012,1,1.0,-7.0,25.0,-7.0,25.0,1.0,0,0,0
2024,REG,NE,00-0039851,D.Maye,00-0037287,V.Lowe,1,1,4.0,1,1.42774722713511,1.42774722713511,1,1.0,4.0,0.0,4.0,0.0,1.0,0,1,1
2024,REG,NE,00-0039851,D.Maye,00-0038104,T.Thornton,1,0,0.0,0,-0.71358706522733,-0.71358706522733,0,0.0,37.0,0.0,37.0,0.0,0.0,0,0,0
2024,REG,NE,00-0039851,D.Maye,00-0038608,K.Boutte,55,30,381.0,2,5.352071341124783,0.0973103880204506,26,0.4727272727272727,837.0,107.0,15.218181818181819,3.566666666666667,16.0,7,3,0
2024,REG,NE,00-0039851,D.Maye,00-0038621,D.Douglas,58,45,453.0,3,17.539903175940825,0.30241212372311765,33,0.5689655172413793,316.0,299.0,5.448275862068965,6.644444444444445,21.0,7,5,1
2024,REG,NE,00-0039851,D.Maye,00-0039420,J.Bell,2,1,1.0,0,-1.499387850053608,-0.749693925026804,0,0.0,6.0,3.0,3.0,3.0,0.0,0,0,0
2024,REG,NE,00-0039851,D.Maye,00-0039853,J.Baker,3,0,0.0,0,-2.030885245767419,-0.6769617485891396,0,0.0,38.0,0.0,12.666666666666666,0.0,0.0,0,0,0
2024,REG,NE,00-0039851,D.Maye,00-0039907,J.Polk,15,3,13.0,1,-14.864646727000824,-0.9909764484667216,1,0.06666666666666667,155.0,10.0,10.333333333333334,3.3333333333333335,1.0,0,3,1
2024,REG,IND,00-0039890,A.Mitchell,00-0037120,T.Goodson,1,1,24.0,0,2.44565882708412,2.44565882708412,1,1.0,-6.0,30.0,-6.0,30.0,1.0,1,0,0
2024,REG,WAS,00-0039910,J.Daniels,00-0030061,Z.Ertz,85,59,587.0,5,26.60739037105605,0.3130281220124241,52,0.611764705882353,624.0,169.0,7.341176470588235,2.864406779661017,33.0,7,18,5
2024,REG,WAS,00-0039910,J.Daniels,00-0031941,J.Crowder,13,9,72.0,2,2.0736022491999755,0.15950786532307504,7,0.5384615384615384,108.0,11.0,8.307692307692308,1.2222222222222223,4.0,0,3,2
2024,REG,WAS,00-0039910,J.Daniels,00-0033591,N.Brown,55,34,437.0,1,9.48268764159044,0.17241250257437163,30,0.5454545454545454,622.0,82.0,11.309090909090909,2.411764705882353,20.0,4,4,0
2024,REG,WAS,00-0039910,J.Daniels,00-0033699,A.Ekeler,38,32,346.0,0,12.306047191783081,0.3238433471521864,18,0.47368421052631576,-51.0,396.0,-1.3421052631578947,12.375,13.0,8,3,0
2024,REG,WAS,00-0039910,J.Daniels,00-0033955,J.McNichols,12,9,27.0,0,-1.2831246035639112,-0.1069270502969926,3,0.25,20.0,33.0,1.6666666666666667,3.6666666666666665,1.0,0,2,0
2024,REG,WAS,00-0039910,J.Daniels,00-0034571,T.Scott,1,1,1.0,1,0.877743525023107,0.877743525023107,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1
2024,REG,WAS,00-0039910,J.Daniels,00-0035208,O.Zaccheaus,54,39,430.0,3,21.303332299231386,0.3945061536894701,32,0.5925925925925926,278.0,272.0,5.148148148148148,6.9743589743589745,22.0,3,7,2
2024,REG,WAS,00-0039910,J.Daniels,00-0035659,T.McLaurin,104,70,944.0,12,57.20592664557417,0.5500569869766747,54,0.5192307692307693,1411.0,267.0,13.567307692307692,3.8142857142857145,47.0,11,14,9
2024,REG,WAS,00-0039910,J.Daniels,00-0036626,D.Brown,37,29,285.0,1,2.7485400128270463,0.07428486521154179,15,0.40540540540540543,225.0,212.0,6.081081081081081,7.310344827586207,12.0,4,4,0
2024,REG,WAS,00-0039910,J.Daniels,00-0036628,J.Bates,12,8,84.0,0,-0.1187921864329764,-0.0098993488694147,6,0.5,31.0,49.0,2.5833333333333335,6.125,3.0,1,1,0
2024,REG,WAS,00-0039910,J.Daniels,00-0037746,B.Robinson,24,19,153.0,0,-2.9620487298234495,-0.12341869707597707,10,0.4166666666666667,-18.0,168.0,-0.75,8.842105263157896,4.0,1,4,0
2024,REG,WAS,00-0039910,J.Daniels,00-0038611,C.Rodriguez,1,1,12.0,0,1.13839163765078,1.13839163765078,1,1.0,1.0,11.0,1.0,11.0,1.0,0,0,0
2024,REG,WAS,00-0039910,J.Daniels,00-0039355,L.McCaffrey,25,18,168.0,0,3.36310601115406,0.1345242404461624,11,0.44,170.0,97.0,6.8,5.388888888888889,8.0,2,4,0
2024,REG,WAS,00-0039910,J.Daniels,00-0039912,B.Sinnott,3,3,22.0,0,0.4602187268901639,0.1534062422967213,1,0.3333333333333333,9.0,13.0,3.0,4.333333333333333,1.0,0,0,0
2024,REG,ATL,00-0039917,M.Penix,00-0034407,R.McCloud,13,9,118.0,0,-0.3352577951460037,-0.025789061165077207,8,0.6153846153846154,135.0,36.0,10.384615384615385,4.0,5.0,2,1,0
2024,REG,ATL,00-0039917,M.Penix,00-0034854,K.Hodge,7,3,37.0,0,2.522346983896567,0.3603352834137953,3,0.42857142857142855,105.0,16.0,15.0,5.333333333333333,3.0,1,2,0
