season,season_type,player_id,player_name,team,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2024,POST,00-0035229,T.Hockenson,MIN,5,5,64.0,1,6.590606097597626,1.3181212195195253,4,0.8,33.0,31.0,6.6,6.2,3.0,1,0,0
2024,POST,00-0035249,J.Oliver,MIN,1,1,5.0,0,0.0395194492302835,0.0395194492302835,1,1.0,-2.0,7.0,-2.0,7.0,0.0,0,0,0
2024,POST,00-0035537,Ty.Johnson,BUF,4,4,34.0,1,4.244639366574118,1.0611598416435295,3,0.75,20.0,14.0,5.0,3.5,3.0,1,0,0
2024,POST,00-0035659,T.McLaurin,WAS,23,14,227.0,3,15.229309841939253,0.6621439061712718,12,0.5217391304347826,209.0,130.0,9.08695652173913,9.285714285714286,10.0,3,5,1
2024,POST,00-0035662,M.Brown,KC,13,5,50.0,0,-7.783623858489267,-0.5987402968068667,4,0.3076923076923077,167.0,26.0,12.846153846153847,5.2,3.0,0,2,0
2024,POST,00-0035676,A.Brown,PHI,23,12,163.0,2,12.5914120853413,0.5474526993626653,12,0.5217391304347826,315.0,48.0,13.695652173913043,4.0,12.0,2,3,2
2024,POST,00-0035689,D.Knox,BUF,6,4,45.0,0,-0.20555989950662812,-0.034259983251104686,3,0.5,69.0,17.0,11.5,4.25,2.0,1,2,0
2024,POST,00-0035700,J.Jacobs,GB,3,3,40.0,0,3.362518582725897,1.120839527575299,3,1.0,6.0,34.0,2.0,11.333333333333334,3.0,0,0,0
2024,POST,00-0036158,J.Dobbins,LAC,1,0,0.0,0,-1.51140596927144,-1.51140596927144,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2024,POST,00-0036244,C.Parkinson,LA,4,4,22.0,1,2.344131296849811,0.5860328242124527,3,0.75,14.0,8.0,3.5,2.0,1.0,0,1,1
2024,POST,00-0036322,J.Jefferson,MIN,9,5,58.0,0,-3.6353179575909698,-0.40392421751010776,2,0.2222222222222222,149.0,11.0,16.555555555555557,2.2,2.0,1,1,0
2024,POST,00-0036415,V.Jefferson,PIT,2,2,37.0,1,3.3942138926358854,1.6971069463179427,1,0.5,37.0,0.0,18.5,0.0,1.0,1,0,0
2024,POST,00-0036422,A.Trautman,DEN,1,1,2.0,0,-0.374200855381787,-0.374200855381787,0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0
2024,POST,00-0036550,R.Bateman,BAL,7,6,90.0,2,7.027123732987326,1.0038748189981894,4,0.5714285714285714,107.0,13.0,15.285714285714286,2.1666666666666665,4.0,1,2,2
2024,POST,00-0036554,N.Collins,HOU,16,12,203.0,1,15.982192596071403,0.9988870372544627,11,0.6875,214.0,67.0,13.375,5.583333333333333,11.0,3,2,1
2024,POST,00-0036626,D.Brown,WAS,18,14,229.0,1,9.340190896401456,0.5188994942445253,10,0.5555555555555556,190.0,91.0,10.555555555555555,6.5,9.0,6,3,1
2024,POST,00-0036628,J.Bates,WAS,5,3,31.0,0,1.4790618664410453,0.2958123732882091,2,0.4,26.0,5.0,5.2,1.6666666666666667,2.0,1,2,0
2024,POST,00-0036630,T.Wallace,BAL,3,2,48.0,0,2.8247953017707905,0.9415984339235969,2,0.6666666666666666,26.0,26.0,8.666666666666666,13.0,2.0,2,0,0
2024,POST,00-0036637,N.Gray,KC,4,4,15.0,0,-1.592914151260629,-0.39822853781515727,1,0.25,11.0,4.0,2.75,1.0,0.0,0,0,0
2024,POST,00-0036849,T.Atwell,LA,1,1,18.0,0,1.48179260850884,1.48179260850884,1,1.0,18.0,0.0,18.0,0.0,1.0,0,0,0
2024,POST,00-0036893,N.Harris,PIT,3,3,41.0,0,3.3009113520383853,1.1003037840127952,3,1.0,-8.0,49.0,-2.6666666666666665,16.333333333333332,1.0,1,0,0
2024,POST,00-0036894,P.Freiermuth,PIT,4,3,15.0,0,-3.1080594456288972,-0.7770148614072243,0,0.0,14.0,5.0,3.5,1.6666666666666667,0.0,0,0,0
2024,POST,00-0036912,D.Smith,PHI,17,16,190.0,1,15.179889124294267,0.892934654370251,15,0.8823529411764706,131.0,65.0,7.705882352941177,4.0625,7.0,3,1,0
2024,POST,00-0036919,K.Gainwell,PHI,3,3,26.0,0,1.4787214866373695,0.4929071622124565,3,1.0,-8.0,34.0,-2.6666666666666665,11.333333333333334,1.0,0,0,0
2024,POST,00-0036963,A.St. Brown,DET,10,8,137.0,0,10.519162751676056,1.0519162751676057,8,0.8,89.0,61.0,8.9,7.625,7.0,3,0,0
2024,POST,00-0036997,J.Williams,DEN,2,2,14.0,0,0.15582731261383698,0.07791365630691849,1,0.5,1.0,13.0,0.5,6.5,0.0,0,0,0
2024,POST,00-0037004,H.Long,LA,2,1,13.0,0,0.376875165617093,0.1884375828085465,1,0.5,49.0,0.0,24.5,0.0,1.0,0,0,0
2024,POST,00-0037086,G.Calcaterra,PHI,1,1,4.0,0,-0.377142621204257,-0.377142621204257,0,0.0,4.0,0.0,4.0,0.0,0.0,0,0,0
2024,POST,00-0037091,B.Melton,GB,3,1,16.0,0,-3.201662306244467,-1.0672207687481556,1,0.3333333333333333,64.0,0.0,21.333333333333332,0.0,1.0,0,1,0
2024,POST,00-0037197,I.Pacheco,KC,5,3,17.0,0,-0.7393100633635187,-0.14786201267270374,2,0.4,-1.0,19.0,-0.2,6.333333333333333,2.0,0,1,0
2024,POST,00-0037228,J.Warren,PIT,5,4,19.0,0,-0.6774206690024571,-0.13548413380049143,3,0.6,-11.0,28.0,-2.2,7.0,1.0,0,0,0
2024,POST,00-0037240,Ja.Williams,DET,4,1,19.0,0,-3.616179080680011,-0.9040447701700027,1,0.25,111.0,0.0,27.75,0.0,1.0,0,1,0
2024,POST,00-0037247,G.Pickens,PIT,5,5,87.0,1,8.422809025854793,1.6845618051709585,5,1.0,66.0,21.0,13.2,4.2,4.0,2,0,0
2024,POST,00-0037248,J.Cook,BUF,6,6,64.0,0,3.0205668883863734,0.5034278147310622,4,0.6666666666666666,-12.0,76.0,-2.0,12.666666666666666,2.0,1,0,0
2024,POST,00-0037256,R.White,TB,2,2,14.0,0,1.220492133870723,0.6102460669353615,2,1.0,4.0,10.0,2.0,5.0,0.0,0,0,0
2024,POST,00-0037258,D.Pierce,HOU,1,0,0.0,0,-1.82362769078463,-1.82362769078463,0,0.0,-5.0,0.0,-5.0,0.0,0.0,0,0,0
2024,POST,00-0037261,K.Shakir,BUF,20,18,174.0,0,8.41754857971646,0.420877428985823,11,0.55,103.0,99.0,5.15,5.5,7.0,2,0,0
2024,POST,00-0037291,J.Nailor,MIN,5,3,33.0,0,0.03591683763079828,0.007183367526159656,2,0.4,72.0,8.0,14.4,2.6666666666666665,2.0,0,0,0
2024,POST,00-0037539,L.Krull,DEN,1,1,2.0,0,-0.0172514857258648,-0.0172514857258648,0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0
2024,POST,00-0037614,J.Metchie,HOU,10,6,63.0,0,-7.18159060337349,-0.718159060337349,3,0.3,102.0,10.0,10.2,1.6666666666666667,3.0,1,0,0
2024,POST,00-0037617,H.Haskins,LAC,1,0,0.0,0,-0.830898538930342,-0.830898538930342,0,0.0,3.0,0.0,3.0,0.0,0.0,0,0,0
2024,POST,00-0037654,T.Fisk,LAC,1,1,15.0,0,1.14826546737459,1.14826546737459,1,1.0,13.0,2.0,13.0,2.0,1.0,0,0,0
2024,POST,00-0037741,J.Dotson,PHI,5,3,53.0,1,2.960391588567287,0.5920783177134574,3,0.6,45.0,17.0,9.0,5.666666666666667,3.0,1,2,1
2024,POST,00-0037746,B.Robinson,WAS,5,4,22.0,0,-1.5269670896814196,-0.30539341793628394,2,0.4,-3.0,28.0,-0.6,7.0,1.0,0,1,0
2024,POST,00-0037816,R.Doubs,GB,2,2,13.0,0,1.11413303622976,0.55706651811488,2,1.0,11.0,2.0,5.5,1.0,1.0,0,0,0
2024,POST,00-0037837,C.Austin,PIT,2,1,25.0,0,0.4672959924209903,0.23364799621049515,1,0.5,67.0,1.0,33.5,1.0,1.0,1,0,0
2024,POST,00-0037838,I.Likely,BAL,10,7,126.0,1,7.873693210669552,0.7873693210669552,6,0.6,123.0,41.0,12.3,5.857142857142857,4.0,3,1,0
2024,POST,00-0037840,K.Williams,LA,5,4,15.0,1,-0.7811681546736593,-0.15623363093473186,2,0.4,-8.0,21.0,-1.6,5.25,1.0,0,2,1
2024,POST,00-0038129,C.Otton,TB,2,2,32.0,0,2.514216898591256,1.257108449295628,2,1.0,13.0,19.0,6.5,9.5,2.0,1,0,0
2024,POST,00-0038393,D.Wicks,GB,6,2,39.0,0,1.036382807069459,0.17273046784490984,2,0.3333333333333333,144.0,2.0,24.0,1.0,2.0,1,0,0
2024,POST,00-0038465,M.Heath,GB,4,0,0.0,0,-8.324843387701552,-2.081210846925388,0,0.0,25.0,0.0,6.25,0.0,0.0,0,1,0
2024,POST,00-0038544,Q.Johnston,LAC,5,0,0.0,0,-9.589849886833694,-1.9179699773667387,0,0.0,86.0,0.0,17.2,0.0,0.0,0,0,0
2024,POST,00-0038558,D.Washington,PIT,3,1,9.0,0,0.177516100113276,0.059172033371092,1,0.3333333333333333,15.0,5.0,5.0,5.0,0.0,0,0,0
2024,POST,00-0038573,D.Davis,LAC,1,1,4.0,0,-0.417262754868716,-0.417262754868716,0,0.0,-7.0,11.0,-7.0,11.0,0.0,0,0,0
2024,POST,00-0038618,X.Hutchinson,HOU,7,5,86.0,0,6.323326671437827,0.9033323816339752,5,0.7142857142857143,87.0,25.0,12.428571428571429,5.0,2.0,1,1,0
2024,POST,00-0038685,C.Brooks,GB,3,2,9.0,0,-0.11513960163574699,-0.038379867211915664,1,0.3333333333333333,-11.0,18.0,-3.6666666666666665,9.0,0.0,0,0,0
2024,POST,00-0038728,J.Wayne,HOU,2,0,0.0,0,-1.493777231313288,-0.746888615656644,0,0.0,40.0,0.0,20.0,0.0,0.0,0,0,0
2024,POST,00-0038794,J.McLaughlin,DEN,1,1,0.0,0,-3.31237079255516,-3.31237079255516,0,0.0,-2.0,2.0,-2.0,2.0,0.0,0,1,0
2024,POST,00-0038797,Em.Wilson,GB,3,1,23.0,0,0.548430210711284,0.18281007023709464,1,0.3333333333333333,7.0,30.0,2.3333333333333335,30.0,1.0,1,1,0
2024,POST,00-0038933,D.Kincaid,BUF,9,6,71.0,0,0.12404835066990483,0.01378315007443387,5,0.5555555555555556,98.0,22.0,10.88888888888889,3.6666666666666665,2.0,1,0,0
2024,POST,00-0038976,M.Mims,DEN,4,2,12.0,0,0.9223519276129049,0.2305879819032262,1,0.25,38.0,3.0,9.5,1.5,1.0,0,0,0
2024,POST,00-0038994,J.Addison,MIN,8,3,29.0,0,-4.027720332145684,-0.5034650415182105,3,0.375,154.0,0.0,19.25,0.0,2.0,0,0,0
2024,POST,00-0038996,T.Kraft,GB,5,5,26.0,0,0.11215660750168177,0.022431321500336353,3,0.6,5.0,21.0,1.0,4.2,1.0,0,1,0
2024,POST,00-0039065,S.LaPorta,DET,7,6,51.0,1,1.582399241568055,0.22605703450972214,6,0.8571428571428571,29.0,22.0,4.142857142857143,3.6666666666666665,3.0,0,1,1
2024,POST,00-0039074,D.Allen,LA,2,1,13.0,1,2.300397940853148,1.150198970426574,1,0.5,10.0,8.0,5.0,8.0,1.0,0,1,1
2024,POST,00-0039075,P.Nacua,LA,23,11,141.0,0,-3.1371826290851623,-0.13639924474283313,8,0.34782608695652173,207.0,59.0,9.0,5.363636363636363,6.0,3,3,0
2024,POST,00-0039139,J.Gibbs,DET,11,6,70.0,0,-1.8996372856199715,-0.17269429869272468,4,0.36363636363636365,52.0,51.0,4.7272727272727275,8.5,5.0,1,1,0
2024,POST,00-0039146,J.Reed,GB,4,4,46.0,0,3.4364705638727124,0.8591176409681781,3,0.75,26.0,20.0,6.5,5.0,3.0,1,0,0
2024,POST,00-0039236,J.Wilson,PHI,1,0,0.0,0,-0.623374897055328,-0.623374897055328,0,0.0,2.0,0.0,2.0,0.0,0.0,0,0,0
2024,POST,00-0039355,L.McCaffrey,WAS,1,0,0.0,0,-1.14603412616998,-1.14603412616998,0,0.0,10.0,0.0,10.0,0.0,0.0,0,0,0
2024,POST,00-0039359,C.Stover,HOU,4,4,28.0,0,0.6378559030126788,0.1594639757531697,2,0.5,9.0,19.0,2.25,4.75,1.0,0,0,0
2024,POST,00-0039361,B.Irving,TB,2,2,6.0,1,0.8239105539978471,0.41195527699892354,1,0.5,-6.0,12.0,-3.0,6.0,1.0,0,1,1
2024,POST,00-0039424,D.Vele,DEN,2,0,0.0,0,-1.36714716127608,-0.68357358063804,0,0.0,17.0,0.0,8.5,0.0,0.0,0,0,0
2024,POST,00-0039751,J.Whittington,LA,1,1,12.0,0,1.22865316976095,1.22865316976095,1,1.0,11.0,1.0,11.0,1.0,1.0,0,0,0
2024,POST,00-0039855,J.McMillan,TB,4,2,41.0,0,-0.18811900745718413,-0.04702975186429603,2,0.5,63.0,11.0,15.75,5.5,2.0,1,0,0
2024,POST,00-0039868,T.Franklin,DEN,3,2,54.0,1,3.6005604919046164,1.2001868306348722,2,0.6666666666666666,60.0,0.0,20.0,0.0,2.0,1,0,0
2024,POST,00-0039894,X.Worthy,KC,21,19,287.0,3,21.85957297068701,1.040932046223191,15,0.7142857142857143,169.0,112.0,8.047619047619047,5.894736842105263,13.0,6,6,1
2024,POST,00-0039901,K.Coleman,BUF,9,3,22.0,0,-3.548616093597838,-0.39429067706642645,3,0.3333333333333333,123.0,4.0,13.666666666666666,1.3333333333333333,1.0,0,2,0
2024,POST,00-0039912,B.Sinnott,WAS,1,1,23.0,0,3.98421560344286,3.98421560344286,1,1.0,16.0,7.0,16.0,7.0,1.0,1,0,0
2024,POST,00-0039915,L.McConkey,LAC,14,9,197.0,1,8.27115664782469,0.5907969034160493,9,0.6428571428571429,210.0,79.0,15.0,8.777777777777779,8.0,1,0,0
2024,REG,00-0024243,M.Lewis,CHI,1,1,2.0,0,0.0646047429181635,0.0646047429181635,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
2024,REG,00-0029892,K.Juszczyk,SF,31,19,200.0,2,-0.08475676236147134,-0.0027340891084345594,14,0.45161290322580644,193.0,93.0,6.225806451612903,4.894736842105263,8.0,3,2,1
2024,REG,00-0030035,A.Thielen,CAR,62,48,615.0,5,40.429083193776684,0.6520819869963981,39,0.6290322580645161,692.0,152.0,11.161290322580646,3.1666666666666665,28.0,9,8,2
2024,REG,00-0030061,Z.Ertz,WAS,93,66,654.0,7,30.98254147551232,0.33314560726357334,57,0.6129032258064516,686.0,187.0,7.376344086021505,2.8333333333333335,38.0,7,23,7
2024,REG,00-0030279,K.Allen,CHI,123,70,744.0,7,21.27083989555051,0.17293365768740251,53,0.43089430894308944,1115.0,240.0,9.065040650406504,3.4285714285714284,43.0,9,17,5
2024,REG,00-0030431,R.Woods,HOU,30,20,203.0,0,0.9846309969664524,0.03282103323221508,13,0.43333333333333335,284.0,73.0,9.466666666666667,3.65,12.0,2,3,0
2024,REG,00-0030506,T.Kelce,KC,134,97,823.0,3,20.626750875772736,0.15393097668487116,75,0.5597014925373134,883.0,341.0,6.58955223880597,3.515463917525773,47.0,10,27,3
2024,REG,00-0030564,D.Hopkins,KC,59,41,437.0,4,22.093545504989727,0.37446687296592757,33,0.559322033898305,659.0,108.0,11.169491525423728,2.6341463414634148,25.0,4,9,4
2024,REG,00-0030564,D.Hopkins,TEN,21,15,181.0,1,-2.8843195407534767,-0.13734854955968936,14,0.6666666666666666,237.0,9.0,11.285714285714286,0.6,10.0,2,2,1
2024,REG,00-0030578,C.Patterson,PIT,15,12,80.0,1,-4.433692914913871,-0.2955795276609247,7,0.4666666666666667,42.0,56.0,2.8,4.666666666666667,5.0,1,3,1
2024,REG,00-0031235,O.Beckham,MIA,19,9,55.0,0,-11.280472586230427,-0.593709083485812,6,0.3157894736842105,164.0,14.0,8.631578947368421,1.5555555555555556,3.0,0,4,0
2024,REG,00-0031236,B.Cooks,DAL,54,26,259.0,3,-11.122766286566875,-0.20597715345494214,23,0.42592592592592593,634.0,55.0,11.74074074074074,2.1153846153846154,19.0,3,8,2
2024,REG,00-0031299,J.Matthews,CAR,1,0,0.0,0,-0.581935274414718,-0.581935274414718,0,0.0,16.0,0.0,16.0,0.0,0.0,0,0,0
2024,REG,00-0031357,C.Goodwin,DAL,1,0,0.0,0,-2.97731648164336,-2.97731648164336,0,0.0,7.0,0.0,7.0,0.0,0.0,0,0,0
2024,REG,00-0031381,D.Adams,LV,27,18,209.0,1,3.7906772648732274,0.14039545425456398,16,0.5925925925925926,262.0,45.0,9.703703703703704,2.5,10.0,4,4,1
2024,REG,00-0031381,D.Adams,NYJ,115,67,854.0,7,16.941347474129213,0.14731606499242794,53,0.4608695652173913,910.0,428.0,7.913043478260869,6.388059701492537,39.0,12,23,5
2024,REG,00-0031408,M.Evans,TB,110,74,1004.0,11,38.525607347645845,0.3502327940695077,67,0.6090909090909091,1274.0,226.0,11.581818181818182,3.054054054054054,53.0,15,15,7
2024,REG,00-0031428,A.Robinson,DET,7,3,30.0,0,1.337494010900049,0.1910705729857213,3,0.42857142857142855,51.0,4.0,7.285714285714286,1.3333333333333333,3.0,1,0,0
2024,REG,00-0031484,C.Manhertz,NYG,4,3,30.0,1,2.549747477634809,0.6374368694087023,3,0.75,15.0,19.0,3.75,6.333333333333333,2.0,0,1,1
2024,REG,00-0031544,A.Cooper,BUF,32,20,297.0,3,12.232420185348015,0.3822631307921255,17,0.53125,464.0,54.0,14.5,2.7,14.0,6,2,2
2024,REG,00-0031544,A.Cooper,CLE,53,24,250.0,2,-5.325597100774876,-0.1004829641655637,18,0.33962264150943394,697.0,57.0,13.150943396226415,2.375,11.0,2,3,1
2024,REG,00-0031549,N.Agholor,BAL,29,14,231.0,2,7.090263242885364,0.24449183596156426,12,0.41379310344827586,387.0,85.0,13.344827586206897,6.071428571428571,10.0,5,2,2
2024,REG,00-0031585,M.Pruitt,PIT,10,6,40.0,1,-8.000599911758343,-0.8000599911758343,4,0.4,33.0,16.0,3.3,2.6666666666666665,2.0,0,1,1
2024,REG,00-0031588,S.Diggs,HOU,64,47,496.0,3,18.08106901747365,0.28251670339802576,34,0.53125,556.0,185.0,8.6875,3.9361702127659575,31.0,5,5,3
2024,REG,00-0031595,M.Burton,DEN,10,10,65.0,1,4.411656428244898,0.4411656428244898,5,0.5,24.0,41.0,2.4,4.1,3.0,1,2,1
2024,REG,00-0031687,R.Mostert,MIA,24,19,161.0,0,11.0457581063918,0.46023992109965833,12,0.5,14.0,146.0,0.5833333333333334,7.684210526315789,10.0,1,3,0
2024,REG,00-0031690,E.Tomlinson,LAC,4,2,9.0,0,-1.827133686516777,-0.4567834216291943,0,0.0,8.0,12.0,2.0,6.0,0.0,0,1,0
2024,REG,00-0031763,D.Carter,CHI,14,9,72.0,0,-4.037748288712476,-0.28841059205089115,6,0.42857142857142855,155.0,32.0,11.071428571428571,3.5555555555555554,3.0,0,3,0
2024,REG,00-0031941,J.Crowder,WAS,13,9,72.0,2,2.0736022491999755,0.15950786532307504,7,0.5384615384615384,108.0,11.0,8.307692307692308,1.2222222222222223,4.0,0,3,2
2024,REG,00-0032104,A.Abdullah,LV,47,40,261.0,3,11.852883492729356,0.2521890104836033,24,0.5106382978723404,31.0,252.0,0.6595744680851063,6.3,16.0,1,6,3
2024,REG,00-0032128,C.Conley,SF,12,6,76.0,0,-1.8939166229683877,-0.15782638524736564,5,0.4166666666666667,207.0,19.0,17.25,3.1666666666666665,3.0,2,1,0
2024,REG,00-0032141,G.Swaim,CLE,1,1,7.0,0,0.31169758993201,0.31169758993201,1,1.0,2.0,5.0,2.0,5.0,0.0,0,0,0
2024,REG,00-0032211,T.Lockett,SEA,74,49,600.0,2,12.303688607082554,0.16626606225787235,40,0.5405405405405406,783.0,134.0,10.58108108108108,2.7346938775510203,36.0,7,10,1
2024,REG,00-0032381,T.Decker,DET,1,0,0.0,0,-0.367620860051829,-0.367620860051829,0,0.0,2.0,0.0,2.0,0.0,0.0,0,1,0
2024,REG,00-0032385,S.Shepard,TB,52,32,334.0,1,15.618427973854894,0.30035438411259413,27,0.5192307692307693,473.0,99.0,9.096153846153847,3.09375,16.0,4,7,1
2024,REG,00-0032392,A.Hooper,NE,59,45,476.0,3,12.704732686969788,0.21533445232152182,35,0.5932203389830508,386.0,225.0,6.5423728813559325,5.0,25.0,5,9,2
2024,REG,00-0032394,N.Vannett,TEN,20,17,135.0,3,1.826456942071674,0.09132284710358371,13,0.65,22.0,110.0,1.1,6.470588235294118,7.0,1,5,3
2024,REG,00-0032464,K.Raymond,DET,22,17,215.0,2,13.291553911174429,0.6041615414170195,14,0.6363636363636364,176.0,137.0,8.0,8.058823529411764,10.0,3,2,1
2024,REG,00-0032688,R.Chosen,MIA,4,1,5.0,0,-8.406382423301695,-2.1015956058254237,0,0.0,47.0,1.0,11.75,1.0,0.0,0,2,0
2024,REG,00-0032764,D.Henry,BAL,22,19,193.0,2,9.010280206304738,0.40955819119566994,14,0.6363636363636364,-25.0,216.0,-1.1363636363636365,11.368421052631579,11.0,2,5,2
2024,REG,00-0032775,D.Robinson,LA,66,31,505.0,7,8.23438702503019,0.12476343977318469,29,0.4393939393939394,983.0,71.0,14.893939393939394,2.2903225806451615,27.0,9,14,5
2024,REG,00-0032918,C.Ham,MIN,6,5,35.0,0,-4.691614097566335,-0.7819356829277225,2,0.3333333333333333,1.0,29.0,0.16666666666666666,5.8,1.0,0,0,0
2024,REG,00-0033009,T.Boyd,TEN,58,39,390.0,0,2.8788736898387284,0.04963575327308152,27,0.46551724137931033,420.0,189.0,7.241379310344827,4.846153846153846,20.0,4,8,0
2024,REG,00-0033040,T.Hill,MIA,123,81,959.0,6,27.086697996261137,0.22021705688017185,63,0.5121951219512195,1369.0,292.0,11.130081300813009,3.6049382716049383,54.0,13,20,5
2024,REG,00-0033045,E.Elliott,DAL,15,12,69.0,0,-0.817253085296173,-0.05448353901974487,4,0.26666666666666666,-27.0,97.0,-1.8,8.083333333333334,3.0,0,2,0
2024,REG,00-0033090,H.Henry,NE,97,66,674.0,2,24.19865498300879,0.24947066992792566,53,0.5463917525773195,682.0,268.0,7.030927835051546,4.0606060606060606,40.0,4,18,2
2024,REG,00-0033106,J.Goff,DET,1,1,7.0,1,1.72411598067265,1.72411598067265,1,1.0,5.0,2.0,5.0,2.0,1.0,0,1,1
2024,REG,00-0033110,T.Higbee,LA,12,8,66.0,2,4.958155382126986,0.4131796151772488,6,0.5,26.0,48.0,2.1666666666666665,6.0,5.0,0,6,2
2024,REG,00-0033217,M.Alie-Cox,IND,23,12,147.0,1,6.934669478150982,0.3015073686152601,11,0.4782608695652174,211.0,49.0,9.173913043478262,4.083333333333333,7.0,2,7,1
2024,REG,00-0033246,J.Mundt,MIN,27,19,142.0,2,4.87118568391934,0.1804142845896052,13,0.48148148148148145,115.0,83.0,4.2592592592592595,4.368421052631579,8.0,1,5,2
2024,REG,00-0033280,C.McCaffrey,SF,19,15,146.0,0,-5.781474312663512,-0.3042881217191322,10,0.5263157894736842,60.0,98.0,3.1578947368421053,6.533333333333333,6.0,2,4,0
2024,REG,00-0033282,C.Samuel,BUF,46,31,253.0,1,-10.305069814420925,-0.2240232568352375,17,0.3695652173913043,212.0,160.0,4.608695652173913,5.161290322580645,9.0,2,6,1
2024,REG,00-0033288,G.Kittle,SF,94,78,1106.0,8,67.94492774419528,0.7228183802573966,70,0.7446808510638298,800.0,522.0,8.51063829787234,6.6923076923076925,50.0,21,21,8
2024,REG,00-0033292,T.Taylor,SF,1,1,11.0,0,0.504246017197147,0.504246017197147,1,1.0,9.0,2.0,9.0,2.0,0.0,0,0,0
2024,REG,00-0033293,A.Jones,MIN,62,51,408.0,2,3.2976811350189434,0.05318840540353135,34,0.5483870967741935,54.0,411.0,0.8709677419354839,8.058823529411764,20.0,4,19,2
2024,REG,00-0033307,K.Bourne,NE,38,28,305.0,1,8.128402362737235,0.2139053253351904,23,0.6052631578947368,353.0,94.0,9.289473684210526,3.357142857142857,13.0,2,2,1
2024,REG,00-0033357,T.Hill,NO,31,23,187.0,0,1.2136351755471058,0.03914952179184212,12,0.3870967741935484,108.0,137.0,3.4838709677419355,5.956521739130435,8.0,2,2,0
2024,REG,00-0033375,T.Patrick,DET,45,33,394.0,3,19.748532686152043,0.43885628191448983,25,0.5555555555555556,439.0,141.0,9.755555555555556,4.2727272727272725,20.0,6,9,3
2024,REG,00-0033376,P.Ricard,BAL,5,3,22.0,1,1.9607679708860781,0.3921535941772156,3,0.6,6.0,18.0,1.2,6.0,1.0,0,2,1
2024,REG,00-0033439,P.Brown,SEA,12,8,65.0,0,-6.471276092538096,-0.539273007711508,5,0.4166666666666667,51.0,30.0,4.25,3.75,2.0,0,1,0
2024,REG,00-0033460,J.Ross,PHI,2,1,6.0,0,0.08898393064737298,0.04449196532368649,1,0.5,47.0,2.0,23.5,2.0,1.0,0,0,0
2024,REG,00-0033526,S.Perine,KC,35,28,297.0,1,14.760987969615652,0.42174251341759006,17,0.4857142857142857,11.0,288.0,0.3142857142857143,10.285714285714286,15.0,5,3,1
2024,REG,00-0033536,M.Williams,NYJ,22,12,166.0,0,7.499067161666762,0.340866689166671,11,0.5,304.0,24.0,13.818181818181818,2.0,9.0,3,3,0
2024,REG,00-0033536,M.Williams,PIT,13,9,132.0,1,7.036287504140064,0.541252884933851,5,0.38461538461538464,214.0,11.0,16.46153846153846,1.2222222222222223,5.0,3,0,0
2024,REG,00-0033553,J.Conner,ARI,55,47,414.0,1,5.554130418913669,0.10098418943479398,30,0.5454545454545454,-103.0,483.0,-1.8727272727272728,10.27659574468085,17.0,4,5,1
2024,REG,00-0033555,M.Hollins,BUF,50,31,378.0,5,24.44057267723044,0.48881145354460875,29,0.58,649.0,90.0,12.98,2.903225806451613,25.0,4,7,4
2024,REG,00-0033576,E.Saubert,SF,14,11,80.0,1,1.90623235128995,0.13615945366356785,9,0.6428571428571429,94.0,18.0,6.714285714285714,1.6363636363636365,5.0,0,4,1
2024,REG,00-0033589,D.Moore,CAR,57,32,351.0,3,8.293016342458747,0.14549151477997802,29,0.5087719298245614,631.0,60.0,11.070175438596491,1.875,18.0,2,11,3
2024,REG,00-0033591,N.Brown,WAS,56,35,453.0,1,12.03162973171899,0.21485053092355338,31,0.5535714285714286,637.0,83.0,11.375,2.3714285714285714,21.0,4,4,0
2024,REG,00-0033699,A.Ekeler,WAS,41,35,366.0,0,13.802796869245588,0.33665358217672164,20,0.4878048780487805,-59.0,424.0,-1.4390243902439024,12.114285714285714,14.0,8,3,0
2024,REG,00-0033854,D.Ogunbowale,HOU,28,19,198.0,1,5.609657743816631,0.20034491942202254,13,0.4642857142857143,48.0,168.0,1.7142857142857142,8.842105263157896,8.0,2,6,1
2024,REG,00-0033857,J.Smith-Schuster,KC,26,18,231.0,2,1.284685290342785,0.04941097270549173,14,0.5384615384615384,143.0,155.0,5.5,8.61111111111111,11.0,3,6,2
2024,REG,00-0033858,J.Smith,MIA,111,88,884.0,8,59.70916966191411,0.5379204474046316,72,0.6486486486486487,542.0,510.0,4.882882882882883,5.795454545454546,55.0,4,18,7
2024,REG,00-0033863,D.Skipper,DET,1,1,9.0,1,1.95214127295185,1.95214127295185,1,1.0,1.0,8.0,1.0,8.0,1.0,0,1,1
2024,REG,00-0033873,P.Mahomes,KC,1,1,2.0,0,-0.403063578065485,-0.403063578065485,0,0.0,-1.0,3.0,-1.0,3.0,0.0,0,0,0
2024,REG,00-0033881,E.Engram,JAX,67,47,365.0,1,-0.8837634745371274,-0.013190499619957127,25,0.373134328358209,360.0,150.0,5.373134328358209,3.1914893617021276,17.0,2,7,1
